Location;Province;Genus;species.clone;type.of.sample;Asymptomatic.diseased;Nursery.Field;Roots;Root.Collar;Stem;Growth.tip;Needles.Leaves;results
451;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
452;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
453;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
454;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
455;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
456;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
457;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
458;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
459;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
460;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
461;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
462;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
463;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
464;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
465;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
466;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
467;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
468;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
469;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
470;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
471;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
472;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
473;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Root:shoot ratio;Healthy, Few roots;Healthy;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
474;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
475;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
476;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
477;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark, Between outer and inner bark, Sapwood;Alive;Screening for Fusarium circitum
478;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
479;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
480;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
481;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
482;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
483;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
484;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
485;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
486;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
487;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
488;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
489;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
490;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
491;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
492;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
493;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
494;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
495;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
496;Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
497;Hilton;Kwazulu-Natal;Pinus;elliottii;Seed;A;A;Dead roots, Brown tips;Well developed, J-rooting;Root collar absent;Decomposting;Alive;Screening for Fusarium circitum
498;Hilton;Kwazulu-Natal;Pinus;dunnii;Seed;A;A;Die-back;Well developed, J-rooting;Root collar absent;Discloration, Outer bark, Cambium, Between outer and inner bark;Alive;Screening for Fusarium circitum
499;Hilton;Kwazulu-Natal;Pinus;dunnii;Seed;A;A;Die-back;Well developed, J-rooting, Dead, Plug bound;Root collar absent;Decomposting;Alive;Screening for Fusarium circitum
500;Hilton;Kwazulu-Natal;Pinus;caribaea;Seed;A;A;Dead;Well developed, J-rooting, Dead, Plug bound;Root collar absent;Insect/Mechanical damage/Discoloration/Outer bark/Between outer and inner bark;Alive;Screening for Fusarium circitum
501;Hilton;Kwazulu-Natal;Pinus;birrea;Seed;A;A;Dead roots, Brown tips;Well developed, J-rooting, Dead, Plug bound;Root collar absent;Decomposting;Alive;Screening for Fusarium circitum
502;Hilton;Kwazulu-Natal;Pinus;dunnii;Seed;A;A;Healthy;Well developed, J-rooting, Dead, Plug Bound;Root collar absent;Decomposting;Alive;Screening for Fusarium circitum
503;Hilton;Kwazulu-Natal;Pinus;dunnii;Seed;A;A;Dead;Well developed, Plug bound;Root collar absent;Slight staining;Alive;Screening for Fusarium circitum
504;Hilton;Kwazulu-Natal;Pinus;dunnii;Seed;A;A;Healthy;Well developed, J-rooting;Root collar absent;Decomposting;Alive;Screening for Fusarium circitum
505;Hilton;Kwazulu-Natal;Pinus;dunnii;Seed;A;A;Die-back;Well developed, J-rooting, Dead, Plug bound;Root collar absent;Decomposting;Alive;Screening for Fusarium circitum
506;Hilton;Kwazulu-Natal;Pinus;patula;Seed;D;A;A bit dry, healthy;Well developed, J-rooting;Discloration, Outer bark, Cambium, Between outer and inner bark;Decomposting;Alive;Screening for Fusarium circitum
507;Hilton;Kwazulu-Natal;Pinus;elliotti;Seed;A;A;Dead roots, Brown tips;Well developed, J-rooting, Dead, Plug bound;Root collar absent;Discloration, Outer bark, Cambium, Between outer and inner bark;Alive;Screening for Fusarium circitum
508;Hilton;Kwazulu-Natal;Pinus;dunnii;Seed;A;A;Looks healthy;Well developed, J-rooting;Root collar absent;Decomposting;Alive;Screening for Fusarium circitum
509;Hilton;Kwazulu-Natal;Pinus;eliotti;Seed;A;A;A bit dry, healthy;Well developed, J-rooting, Dead, Plug bound;Root collar absent;Decomposting;Alive;Screening for Fusarium circitum
510;Hilton;Kwazulu-Natal;Pinus;dunnii;Seed;A;A;Dead roots, Green tips;Well developed, J-rooting, Dead, Plug bound;Root collar absent;Decomposting;Alive;Screening for Fusarium circitum
511;Hilton;Kwazulu-Natal;Pinus;dunnii;Seed;A;A;Die-back;Well developed, Plug bound;Root collar absent;Decomposting;Alive;Screening for Fusarium circitum
512;Hilton;Kwazulu-Natal;Pinus;caribaea;Seed;A;A;Dead roots, Green tips;Well developed, J-rooting, Dead, Plug bound;Root collar absent;Discloration, Outer bark, Cambium, Between outer and inner bark;Alive;Screening for Fusarium circitum
513;Hilton;Kwazulu-Natal;Pinus;elliotti/ elliotti x caribaea;Seed;A;A;Dead;Well developed, J-rooting;Root collar absent;Healthy;Alive;Screening for Fusarium circitum
514;Hilton;Kwazulu-Natal;Pinus;dunnii;Seed;A;A;A bit dry, healthy;Well developed, J-rooting, Dead, Plug bound;Root collar absent;Decomposting;Alive;Screening for Fusarium circitum
515;Hilton;Kwazulu-Natal;Pinus;dunnii;Seed;A;A;Die-back;Well developed, J-rooting;Root collar absent;Decomposting;Alive;Screening for Fusarium circitum
516;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
517;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
518;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
519;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
520;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
521;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
522;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
523;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
524;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
525;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
526;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
527;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
528;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
529;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
530;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
531;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
532;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
533;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
534;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
535;Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;N;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
536;KwaMbombi;Kwazulu-ta;Eucalyptus;virgineus;Leaves/Needles;D;A;Wilted;Well developed, J-rooting;Root collar absent;Insect/mechanical damage, Discoloration, Cambium, Bewteen outer and inner bark;Wilted, S?, Discoloration;Screening for Phytophtora/Pythium
537;Graskop;Mpumalanga;Pinus;patula x tecunumanii;Roots;D;N;A bit dry, healthy;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Between outer and inner bark;Discloration, Outer bark, Cambium, Between outer and inner bark;Wilted;Armillaria
538;Graskop;Mpumalanga;Pinus;patula x tecunumanii;Roots;D;N;Dead roots, Brown tips;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Between outer and inner bark;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?, Discoloration;Armillaria
539;Graskop;Mpumalanga;Pinus;patula x tecunumanii;Roots;D;N;Wilted;Well developed, J-rooting, Dead, Plug Bound;Discoloration, Outer bark, Between outer and inner bark;Insect/Mechanical damage/Discoloration/Outer bark/Between outer and inner bark;Wilted, S?, Discoloration;Armillaria
540;Graskop;Mpumalanga;Pinus;patula x tecunumanii;Roots;D;A;Root:shoot ratio, Wilted, Blunted;Well developed, J-rooting, Dead, Plug bound;Root collar absent;Slight staining;Wilted, S?, Discoloration;Armillaria
541;Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;A;Rootless cutting, decomposting;No roots;Discloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Decomposting;Decomposting;Screening for Fusarium circitum
542;Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;A;Rootless cutting;Dead;Discloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Decomposting;Decomposting;Screening for Fusarium circitum
543;Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;A;Rootless cutting;Discoloration, Between outer and inner bark;Discloration, Outer bark, Cambium, Between outer and inner bark;Decomposting;Decomposting;Screening for Fusarium circitum
544;Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;A;Rootless cutting;Dead;Discloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Decomposting;Decomposting;Screening for Fusarium circitum
545;Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;A;Rootless cutting;Dead;Discoloration, Cambium, Between outer and inner bark;Decomposting;Decomposting;Screening for Fusarium circitum
546;Howick;Kwazulu-Natal;Pinus;patula;Hedges;D;A;Wilted;Dead;Discoloration,Outer bark, Fruiting bodies;Healthy;Wilted;Screening for Fusarium circitum
547;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Wilted;Few roots;Discoloration, Between outer and inner bark;Discoloration, Between inner and outer bark;No tips;Screening for Fusarium circitum
548;Howick;Kwazulu-Natal;Pinus;virgineus;Hedges;D;A;Wilted;Dead;Discoloration, Between outer and inner bark;Healthy;Wilted;Screening for Fusarium circitum
549;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Wilted;Healthy;Healthy;Healthy;No tips;Screening for Fusarium circitum
550;Howick;Kwazulu-Natal;Pinus;patula;Hedges;D;A;Wilted;Dead, Plug bound;Healthy;Discoloration, Outer bark;Wilted;Screening for Fusarium circitum
551;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Wilted;Well developed, Dead;Discoloration, Between outer and inner bark;Discoloration, Outer bark;Wilted;Screening for Fusarium circitum
552;Howick;Kwazulu-Natal;Pinus;patula;Hedges;D;A;Wilted;Well developed, Dead;Healthy;Healthy;Alive;Screening for Fusarium circitum
553;Howick;Kwazulu-Natal;Pinus;patula;Hedges;D;A;Wilted;Well developed, Dead;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Screening for Fusarium circitum
554;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Wilted;Well developed, Dead;Healthy, Fruiting bodies;Healthy;Wilted;Screening for Fusarium circitum
555;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Wilted;Dead;Discoloration, Between outer and inner bark;Healthy;Wilted;Screening for Fusarium circitum
556;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Wilted;Few roots, Dead;Healthy;Healthy;Wilted, Discoloration;Screening for Fusarium circitum
557;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Between outer and inner bark, Outer bark, Cambium, Sapwood;Discoloration, Between outer and inner bark, Outer bark, Cambium;Wilted;Screening for Fusarium circitum
558;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Wilted, S?;Well developed, Dead, J-rooting, Plug bound;Discoloration, Between outer and inner bark, Outer bark, Cambium, Sapwood;Discoloration, Between outer and inner bark, Outer bark, Cambium;Wilted, S?;Screening for Fusarium circitum
559;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Between outer and inner bark;Discoloration, Between outer and inner bark, Outer bark;Wilted;Screening for Fusarium circitum
560;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Wilted;Screening for Fusarium circitum
561;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark;Healthy;Wilted;Screening for Fusarium circitum
562;Howick;Kwazulu-Natal;Pinus;virgineus;Hedges;D;A;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Between outer and inner bark;Healthy;Wilted;Screening for Fusarium circitum
563;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark;Healthy;Wilted;Screening for Fusarium circitum
564;Howick;Kwazulu-Natal;Pinus;virgineus;Hedges;D;A;Wilted;Well developed, Dead, J-rooting, Plug bound;Healthy;Healthy;Wilted;Screening for Fusarium circitum
565;Howick;Kwazulu-Natal;Pinus;virgineus;Hedges;D;A;Die-back, Wilted, B?, S?, Plant is dead;Well developed, Dead, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
566;KwaMbombi;Kwazulu-Natal;Eucalyptus;GN;Stems;D;A;Discoloration, Outer bark, Between outer and inner bark, Sapwood;Discoloration, Between outer and inner bark;Discoloration, Between outer and inner bark;Discloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?, Discoloration;Screening for Ceratocystis
567;KwaMbombi;Kwazulu-Natal;Eucalyptus;GN;Stems;D;A;Discoloration, Outer bark, Between outer and inner bark, Sapwood;Discoloration, Between outer and inner bark;Healthy, Discoloration, Outer bark;Decomposting;Wilted, S?;Screening for Ceratocystis
568;KwaMbombi;Kwazulu-Natal;Eucalyptus;GN;Stems;D;A;Discoloration, Outer bark, Between outer and inner bark, Sapwood;Dead;Discloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Decomposting;Wilted, S?;Screening for Ceratocystis
569;KwaMbombi;Kwazulu-Natal;Eucalyptus;GN;Stems;D;A;Discoloration, Outer bark, Between outer and inner bark, Sapwood;Dead;Discloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Decomposting;Wilted, S?, Discoloration;Screening for Ceratocystis
570;White River;Amsterdam;Acacia ;dunnii;Pot trial samples;A;A;Dead roots, Brown tips;Dead;Root collar absent;Decomposting;Alive;Screening for Fusarium circitum
571;Piet retief;Mpumalanga;Eucalyptus ;GN;Seedlings/Cuttings;D;N;Die-back;Girdling, Discolration, outer bark, Cambium;Root collar absent;Decomposting;Alive;Screening for disease causing agents
572;Piet retief;Mpumalanga;Eucalyptus ;GN;Seedlings/Cuttings;D;N;Die-back;Girdling, Discolration, outer bark, Cambium;Root collar absent;Decomposting;Alive;Screening for disease causing agents
573;Piet retief;Mpumalanga;Eucalyptus ;GN;Seedlings/Cuttings;D;N;Dead;Girdling, Discolration, outer bark, Cambium;Root collar absent;Insect/mechanical damage, Discoloration, Cambium, Bewteen outer and inner bark;Alive;Screening for disease causing agents
574;Piet retief;Mpumalanga;Eucalyptus ;GN;Seedlings/Cuttings;D;N;Dead roots, Brown tips;Girdling, Discolration, outer bark, Cambium;Discoloration, Cambium, Between outer and inner bark, Swelling;Slight staining;Alive;Screening for disease causing agents
575;Piet retief;Mpumalanga;Eucalyptus ;GN;Seedlings/Cuttings;D;N;Dead roots, Brown tips;Girdling, Discolration, outer bark, Cambium, Between outer and inner bark;Discloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Insect/Mechanical damage/Discoloration/Outer bark/Between outer and inner bark;Alive;Screening for disease causing agents
576;Piet retief;Mpumalanga;Eucalyptus ;GN;Seedlings/Cuttings;D;N;Dead roots, Brown tips;Girdling, Discolration, outer bark, Cambium, Between outer and inner bark;Root collar absent;Decomposting;Alive;Screening for disease causing agents
577;Piet retief;Mpumalanga;Eucalyptus ;GN;Seedlings/Cuttings;D;N;Dead;Girdling, Discolration, outer bark, Cambium, Between outer and inner bark;Discloration, Outer bark, Cambium, Between outer and inner bark;Slight staining;Alive;Screening for disease causing agents
578;White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
579;White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
580;White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
581;White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
582;White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
583;White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
584;White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
585;White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
586;Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
587;Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
588;Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
589;Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
590;Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
591;Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
592;Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
593;Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
594;Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
